Model Name,Language,r,nFound,Call Counts,Time,N,len
CMT Real,C++,0.15,90,1825,50.828,60000,10
CMT Real,C++,0.16,268,2651,75.321,60000,10
CMT Real,C++,0.16,281,3425,95.142,60000,10
CMT Real,C++,0.16,118,1875,51.953,60000,10
CMT Real,C++,0.16,91,1734,48.137,60000,10
CMT Real,C++,0.16,161,2752,76.231,60000,10
CMT Real,C++,0.17,268,2651,73.546,60000,10
CMT Real,C++,0.17,281,3425,94.962,60000,10
CMT Real,C++,0.17,118,1875,51.836,60000,10
CMT Real,C++,0.17,91,1734,47.936,60000,10
CMT Real,C++,0.17,161,2752,75.991,60000,10
CMT Real,C++,0,1,17,0.701,60000,15
CMT Real,C++,0,1,16,0.641,60000,15
CMT Real,C++,0,1,13,0.52,60000,15
CMT Real,C++,0,1,16,0.64,60000,15
CMT Real,C++,0,1,16,0.642,60000,15
CMT Real,C++,0.05,2,199,8.078,60000,15
CMT Real,C++,0.05,1,192,7.812,60000,15
CMT Real,C++,0.05,1,188,7.636,60000,15
CMT Real,C++,0.05,2,200,8.147,60000,15
CMT Real,C++,0.05,1,152,6.211,60000,15
CMT Real,C++,0.06,2,268,10.91,60000,15
CMT Real,C++,0.06,1,293,11.875,60000,15
CMT Real,C++,0.06,1,279,11.365,60000,15
CMT Real,C++,0.06,3,503,20.476,60000,15
CMT Real,C++,0.06,1,306,12.44,60000,15
CMT Real,C++,0.07,3,345,14.01,60000,15
CMT Real,C++,0.07,1,369,14.969,60000,15
CMT Real,C++,0.07,2,549,22.405,60000,15
CMT Real,C++,0.07,3,660,26.807,60000,15
CMT Real,C++,0.07,2,536,21.796,60000,15
CMT Real,C++,0.08,5,557,22.782,60000,15
CMT Real,C++,0.08,1,544,22.14,60000,15
CMT Real,C++,0.08,2,647,26.279,60000,15
CMT Real,C++,0.08,4,1116,45.456,60000,15
CMT Real,C++,0.08,2,817,33.26,60000,15
CMT Real,C++,0.09,7,867,35.498,60000,15
CMT Real,C++,0.09,1,659,26.88,60000,15
CMT Real,C++,0.09,3,885,36.285,60000,15
CMT Real,C++,0.09,6,1432,58.611,60000,15
CMT Real,C++,0.09,4,1409,57.759,60000,15
CMT Real,C++,0.1,7,1591,65.496,60000,15
CMT Real,C++,0.1,1,1003,41.114,60000,15
CMT Real,C++,0.1,6,1429,58.842,60000,15
CMT Real,C++,0.1,6,2053,84.238,60000,15
CMT Real,C++,0.1,6,2039,83.58,60000,15
CMT Real,C++,0.11,11,2035,86.624,60000,15
CMT Real,C++,0.11,1,1394,57.252,60000,15
CMT Real,C++,0.11,12,2155,88.576,60000,15
CMT Real,C++,0.11,7,2600,106.86,60000,15
CMT Real,C++,0.11,7,2493,102.36,60000,15
CMT Real,C++,0.12,18,2795,115.152,60000,15
CMT Real,C++,0.12,1,2121,87.084,60000,15
CMT Real,C++,0.12,13,2520,103.527,60000,15
CMT Real,C++,0.12,15,3498,143.745,60000,15
CMT Real,C++,0.12,13,3969,162.967,60000,15
CMT Real,C++,0.13,28,3253,134.183,60000,15
CMT Real,C++,0.13,1,2623,107.764,60000,15
CMT Real,C++,0.13,20,3571,146.407,60000,15
CMT Real,C++,0.13,18,4063,166.634,60000,15
CMT Real,C++,0.13,26,4595,188.697,60000,15
CMT Real,C++,0.14,48,4628,190.228,60000,15
CMT Real,C++,0.14,4,3625,148.471,60000,15
CMT Real,C++,0.14,28,5007,205.337,60000,15
CMT Real,C++,0.14,27,6315,258.468,60000,15
CMT Real,C++,0.14,48,6362,260.695,60000,15
CMT Real,C++,0.15,62,5328,218.961,60000,15
CMT Real,C++,0.15,6,4128,169.229,60000,15
CMT Real,C++,0.15,45,6605,270.757,60000,15
CMT Real,C++,0.15,43,7189,294.711,60000,15
CMT Real,C++,0.15,58,7421,304.339,60000,15
CMT Real,C++,0.16,97,6665,273.473,60000,15
CMT Real,C++,0.16,10,6046,247.641,60000,15
CMT Real,C++,0.16,55,7422,303.555,60000,15
CMT Real,C++,0.16,62,9166,375.378,60000,15
CMT Real,C++,0.16,93,9300,380.814,60000,15
CMT Real,C++,0.17,129,7431,304.709,60000,15
CMT Real,C++,0.17,12,6945,284.275,60000,15
CMT Real,C++,0.17,82,9356,383.424,60000,15
CMT Real,C++,0.17,78,10295,421.512,60000,15
CMT Real,C++,0.17,123,10286,421.635,60000,15
CMT Real,C++,0,1,15,0.817,60000,20
CMT Real,C++,0,1,15,0.81,60000,20
CMT Real,C++,0,1,16,0.865,60000,20
CMT Real,C++,0,1,15,0.805,60000,20
CMT Real,C++,0,1,14,0.748,60000,20
CMT Real,C++,0.05,1,639,34.477,60000,20
CMT Real,C++,0.05,1,147,7.921,60000,20
CMT Real,C++,0.05,1,589,31.848,60000,20
CMT Real,C++,0.05,1,290,15.664,60000,20
CMT Real,C++,0.05,1,96,5.181,60000,20
CMT Real,C++,0.06,1,1031,55.706,60000,20
CMT Real,C++,0.06,1,255,13.73,60000,20
CMT Real,C++,0.06,1,820,44.326,60000,20
CMT Real,C++,0.06,1,803,43.549,60000,20
CMT Real,C++,0.06,1,188,10.091,60000,20
CMT Real,C++,0.07,1,1645,89.151,60000,20
CMT Real,C++,0.07,1,335,18.132,60000,20
CMT Real,C++,0.07,1,1696,92.039,60000,20
CMT Real,C++,0.07,1,1259,68.244,60000,20
CMT Real,C++,0.07,1,246,13.297,60000,20
CMT Real,C++,0.08,1,2330,126.318,60000,20
CMT Real,C++,0.08,1,520,28.101,60000,20
CMT Real,C++,0.08,1,2977,161.523,60000,20
CMT Real,C++,0.08,1,1740,94.438,60000,20
CMT Real,C++,0.08,1,370,19.993,60000,20
CMT Real,C++,0.09,1,3260,176.938,60000,20
CMT Real,C++,0.09,1,778,42.123,60000,20
CMT Real,C++,0.09,1,4161,225.991,60000,20
CMT Real,C++,0.09,2,2881,156.887,60000,20
CMT Real,C++,0.09,1,466,25.225,60000,20
CMT Real,C++,0.1,1,4478,243.254,60000,20
CMT Real,C++,0.1,1,1137,61.72,60000,20
CMT Real,C++,0.1,1,5267,286.518,60000,20
CMT Real,C++,0.1,2,3979,216.299,60000,20
CMT Real,C++,0.1,1,698,37.728,60000,20
CMT Real,C++,0.11,1,5929,322.632,60000,20
CMT Real,C++,0.11,1,1483,80.647,60000,20
CMT Real,C++,0.11,1,6042,327.782,60000,20
CMT Real,C++,0.11,2,4578,248.753,60000,20
CMT Real,C++,0.11,1,893,48.44,60000,20
CMT Real,C++,0.12,2,7827,425.07,60000,20
CMT Real,C++,0.12,1,1904,103.35,60000,20
CMT Real,C++,0.12,1,8944,485.799,60000,20
CMT Real,C++,0.12,5,6703,364.211,60000,20
CMT Real,C++,0.12,1,1135,61.629,60000,20
CMT Real,C++,0.13,2,9965,540.778,60000,20
CMT Real,C++,0.13,1,2941,159.539,60000,20
CMT Real,C++,0.13,1,11700,640.309,60000,20
CMT Real,C++,0.13,9,9054,499.55,60000,20
CMT Real,C++,0.13,1,1460,79.306,60000,20
CMT Real,C++,0.14,2,12955,703.229,60000,20
CMT Real,C++,0.14,1,3817,207.229,60000,20
CMT Real,C++,0.14,1,14401,780.184,60000,20
CMT Real,C++,0.14,15,11802,639.847,60000,20
CMT Real,C++,0.14,1,1903,103.256,60000,20
CMT Real,C++,0.15,4,16172,876.575,60000,20
CMT Real,C++,0.15,1,4927,267.147,60000,20
CMT Real,C++,0.15,5,17581,951.665,60000,20
CMT Real,C++,0.15,22,15049,816.382,60000,20
CMT Real,C++,0.15,1,2460,133.463,60000,20
CMT Real,C++,0.16,6,19420,1051.53,60000,20
CMT Real,C++,0.16,1,6349,347.639,60000,20
CMT Real,C++,0.16,8,20834,1128.43,60000,20
CMT Real,C++,0.16,37,18320,994.084,60000,20
CMT Real,C++,0.16,1,3036,164.379,60000,20
CMT Real,C++,0.17,13,22821,1232.57,60000,20
CMT Real,C++,0.17,1,7930,429.083,60000,20
CMT Real,C++,0.17,16,24469,1317.14,60000,20
CMT Real,C++,0.17,58,21510,1159.8,60000,20
CMT Real,C++,0.17,1,3841,207.656,60000,20
CMT Real,C++,0,1,16,1.309,60000,30
CMT Real,C++,0,1,16,1.287,60000,30
CMT Real,C++,0,1,16,1.291,60000,30
CMT Real,C++,0,1,12,0.963,60000,30
CMT Real,C++,0,1,15,1.202,60000,30
CMT Real,C++,0.05,1,2490,203.039,60000,30
CMT Real,C++,0.05,1,582,47.419,60000,30
CMT Real,C++,0.05,1,469,38.191,60000,30
CMT Real,C++,0.05,1,297,24.122,60000,30
CMT Real,C++,0.05,1,2885,234.975,60000,30
CMT Real,C++,0.06,1,5000,405.847,60000,30
CMT Real,C++,0.06,1,894,72.79,60000,30
CMT Real,C++,0.06,1,1144,92.983,60000,30
CMT Real,C++,0.06,1,910,73.907,60000,30
CMT Real,C++,0.06,1,5271,428.438,60000,30
CMT Real,C++,0.07,1,7564,614.01,60000,30
CMT Real,C++,0.07,1,1227,99.796,60000,30
CMT Real,C++,0.07,1,2012,163.332,60000,30
CMT Real,C++,0.07,1,1378,111.768,60000,30
CMT Real,C++,0.07,1,8021,651.653,60000,30
CMT Real,C++,0.08,1,10621,861.725,60000,30
CMT Real,C++,0.08,1,1937,157.182,60000,30
CMT Real,C++,0.08,1,3124,253.955,60000,30
CMT Real,C++,0.08,1,3246,264.836,60000,30
CMT Real,C++,0.08,1,12019,976.347,60000,30
CMT Real,C++,0.09,2,13805,1117.33,60000,30
CMT Real,C++,0.09,1,2684,218.076,60000,30
CMT Real,C++,0.09,1,4921,399.557,60000,30
CMT Real,C++,0.09,1,4773,388.391,60000,30
CMT Real,C++,0.09,2,16555,1343.79,60000,30
CMT Real,C++,0.1,4,16514,1336.2,60000,30
CMT Real,C++,0.1,1,3711,301.061,60000,30
CMT Real,C++,0.1,1,6879,558.772,60000,30
CMT Real,C++,0.1,1,6870,557.542,60000,30
CMT Real,C++,0.1,2,20340,1648.31,60000,30
CMT Real,C++,0.11,11,22817,1847.82,60000,30
CMT Real,C++,0.11,1,5108,414.573,60000,30
CMT Real,C++,0.11,1,9446,766.126,60000,30
CMT Real,C++,0.11,1,8857,718.283,60000,30
CMT Real,C++,0.11,2,24262,1963.93,60000,30
CMT Real,C++,0.12,34,31324,2535.76,60000,30
CMT Real,C++,0.12,1,9112,739.203,60000,30
CMT Real,C++,0.12,1,13089,1060.97,60000,30
CMT Real,C++,0.12,1,12327,999.421,60000,30
CMT Real,C++,0.12,4,29293,2369.18,60000,30
CMT Real,C++,0.13,57,36232,2934.23,60000,30
CMT Real,C++,0.13,1,12328,999.67,60000,30
CMT Real,C++,0.13,1,16114,1315,60000,30
CMT Real,C++,0.13,1,14993,1216.62,60000,30
CMT Real,C++,0.13,17,32471,2624.72,60000,30
CMT Real,C++,0.14,130,40344,3262.99,60000,30
CMT Real,C++,0.14,1,15771,1276.88,60000,30
CMT Real,C++,0.14,4,19557,1582.23,60000,30
CMT Real,C++,0.14,1,18766,1519.45,60000,30
CMT Real,C++,0.14,36,35398,2862.43,60000,30
CMT Real,C++,0.15,269,44214,3571.33,60000,30
CMT Real,C++,0.15,1,19397,1569.54,60000,30
CMT Real,C++,0.15,5,24203,1957.39,60000,30
CMT Real,C++,0.15,3,22784,1843.42,60000,30
CMT Real,C++,0.15,86,39023,3150.81,60000,30
CMT Real,C++,0.16,462,47328,3818.34,60000,30
CMT Real,C++,0.16,2,22984,1859.38,60000,30
CMT Real,C++,0.16,7,28502,2301.23,60000,30
CMT Real,C++,0.16,4,26531,2144.48,60000,30
CMT Real,C++,0.16,195,44401,3583.77,60000,30
CMT Real,C++,0.17,800,49890,4023.56,60000,30
CMT Real,C++,0.17,3,26736,2157.32,60000,30
CMT Real,C++,0.17,11,32336,2609.2,60000,30
CMT Real,C++,0.17,7,30452,2458.81,60000,30
CMT Real,C++,0.17,337,47919,3864.51,60000,30
